ENTREZID,SYMBOL,GENENAME,ii...i,iii...ii,AveExpr,F,P.Value,adj.P.Val,First.Trimester.Average,Second.Trimester.Average,Term.Average
145864,HAPLN3,hyaluronan and proteoglycan link protein 3,"-0,4532611246","-0,2442392493","5,4440295365","16,9600993908","7,80148704970697E-007","4,34672896895802E-006","6,0782777038","5,6250165792","5,3807773299"
1465,CSRP1,cysteine and glycine rich protein 1,"-0,6346940378","0,8618269719","9,5569188395","26,3275964695","1,89734088805861E-009","1,72991015031522E-008","9,4338278722","8,7991338344","9,6609608063"
146556,C16orf89,chromosome 16 open reading frame 89,"0,4349470866","-0,7477451478","4,9564766087","40,9993166632","7,23164565644181E-013","1,28156134927549E-011","5,1728326242","5,6077797108","4,860034563"
147015,DHRS13,dehydrogenase/reductase 13,"-0,6345481524","0,4511822722","5,7580238643","14,989005065","3,14854254874192E-006","1,56918994449552E-005","5,97973634","5,3451881875","5,7963704598"
147798,TMC4,transmembrane channel like 4,"-1,1702174079","0,7579836151","6,5189408049","7,3592171555","0,0011861526","0,0034027662","6,9900403811","5,8198229732","6,5778065883"
148281,SYT6,synaptotagmin 6,"0,4449760169","-0,2712061741","4,6831917171","9,2079562448","0,0002586738","0,0008682859","4,4897609407","4,9347369576","4,6635307835"
148808,MFSD4A,major facilitator superfamily domain containing 4A,"-0,3125242102","0,5697670137","4,6526333658","34,0638247739","2,44996221889113E-011","3,24250555255782E-010","4,4698853266","4,1573611164","4,7271281302"
150244,ZDHHC8P1,zinc finger DHHC-type containing 8 pseudogene 1,"-0,921959618","0,5985073597","5,5192842142","15,5351181279","2,12828285218387E-006","1,09304726957247E-005","5,8893264704","4,9673668524","5,5658742121"
151194,METTL21A,methyltransferase like 21A,"0,4399818848","-0,4548681227","5,1450585999","17,3694829326","5,87521646240652E-007","3,36106722905973E-006","5,1106316387","5,5506135235","5,0957454008"
1521,CTSW,cathepsin W,"-1,1188727884","-0,7049992994","5,3128599899","17,5903845391","5,04596022506527E-007","2,92276598517501E-006","6,9642589745","5,845386186","5,1403868866"
152189,CMTM8,CKLF like MARVEL transmembrane domain containing 8,"0,5035657238","-0,3075406917","6,8627991239","4,4418604213","0,0149230863","0,0319621612","6,6444244198","7,1479901436","6,8404494519"
1523,CUX1,cut like homeobox 1,"-0,3367194193","-0,2964857562","6,684676678","24,5629935633","5,50139746519434E-009","4,62638951737674E-008","7,2524857635","6,9157663442","6,619280588"
152573,SHISA3,shisa family member 3,"-0,2863430027","0,2087773971","4,4967052624","6,4751163358","0,0025111534","0,0066681518","4,5924036247","4,306060622","4,5148380191"
1536,CYBB,cytochrome b-245 beta chain,"1,6483933699","-0,3965345275","6,8920396968","24,2683553071","6,59057454283518E-009","5,45160818830949E-008","5,664649643","7,3130430129","6,9165084854"
153733,CCDC112,coiled-coil domain containing 112,"0,3853387332","-0,3808560166","4,3373151189","12,5534111851","1,89817452871755E-005","8,1372643806925E-005","4,2924468388","4,6777855719","4,2969295553"
153830,RNF145,ring finger protein 145,"0,5613638431","0,3886502586","7,0783586988","32,9619353249","4,42166450384256E-011","5,52741208891143E-010","6,2204680435","6,7818318866","7,1704821452"
154,ADRB2,adrenoceptor beta 2,"1,5055238517","0,6050682073","6,3263975864","70,1535474346","4,17538485596965E-018","1,90706702086275E-016","4,392911046","5,8984348977","6,503503105"
155,ADRB3,adrenoceptor beta 3,"0,3561708433","-0,2525325934","5,0524792781","5,0774325534","0,0084735882","0,0194823601","4,9274315916","5,2836024349","5,0310698415"
155038,GIMAP8,"GTPase, IMAP family member 8","0,8190947956","0,7074162482","6,3106375918","60,0964766461","1,77698760663135E-016","6,26491444570495E-015","4,9409982035","5,7600929991","6,4675092473"
157313,CDCA2,cell division cycle associated 2,"-0,4231169488","-0,4652755163","4,5807968005","71,9767712958","2,19571758021624E-018","1,06526668936464E-016","5,3721789457","4,9490619969","4,4837864806"
157869,SBSPON,somatomedin B and thrombospondin type 1 domain containing,"0,9488199146","0,6204788976","6,3202904076","21,6780788179","3,34846530997191E-008","2,43201252217298E-007","4,9008719477","5,8496918624","6,4701707599"
158326,FREM1,FRAS1 related extracellular matrix 1,"0,3561696725","-0,6728908602","4,7270935502","33,7877067549","2,8382438696646E-011","3,72975214897769E-010","4,9551479162","5,3113175886","4,6384267284"
1592,CYP26A1,cytochrome P450 family 26 subfamily A member 1,"0,5438942619","-0,6595807223","5,0263189596","15,5419116872","0,000002118","0,000010881","5,0654801984","5,6093744603","4,949793738"
1593,CYP27A1,cytochrome P450 family 27 subfamily A member 1,"-0,3482669629","-0,2674657376","5,4434074026","19,8742051587","1,0828783533198E-007","7,16590453173053E-007","5,9977713471","5,6495043842","5,3820386466"
1602,DACH1,dachshund family transcription factor 1,"0,6053645266","0,6402576044","5,4877515903","29,3605047025","3,25151532404823E-010","3,44487100024322E-009","4,3768567841","4,9822213107","5,6224789151"
161742,SPRED1,sprouty related EVH1 domain containing 1,"0,6484111028","-0,3651947234","6,6569239647","8,5814649985","0,0004305031","0,0013710982","6,349858355","6,9982694578","6,6330747344"
1627,DBN1,drebrin 1,"-0,7012687714","-0,6403387789","6,0827608524","70,4898322775","3,70564829478958E-018","1,70705499900307E-016","7,284513197","6,5832444256","5,9429056467"
1633,DCK,deoxycytidine kinase,"0,5472011823","-0,1999639682","5,879968462","9,2655097308","0,0002469305","0,0008325269","5,529921076","6,0771222584","5,8771582902"
1647,GADD45A,growth arrest and DNA damage inducible alpha,"-1,2469348001","-0,589633665","6,6716316767","36,1474657647","8,21690427159744E-012","1,19359839401706E-010","8,3473555661","7,100420766","6,510787101"
1672,DEFB1,defensin beta 1,"-3,4207178913","-1,3860204674","5,1606282456","53,2157689368","2,90238415437254E-015","8,23131941467968E-014","9,563165042","6,1424471507","4,7564266833"
167410,LIX1,limb and CNS expressed 1,"0,3394933496","-0,641559711","4,3862422844","33,7338918414","2,92099059302647E-011","3,82943703846772E-010","4,603765404","4,9432587536","4,3016990426"
167465,ZNF366,zinc finger protein 366,"0,6168153916","0,7984655614","5,6056706653","94,7144813806","1,59180480932433E-021","1,45054300548046E-019","4,351041023","4,9678564146","5,766321976"
168537,GIMAP7,"GTPase, IMAP family member 7","0,839872758","0,6111667532","6,1938748831","24,1781952302","0,000000007","5,73396558480764E-008","4,8854152662","5,7252880242","6,3364547774"
168667,BMPER,BMP binding endothelial regulator,"0,3163323103","0,5369445653","4,6939610402","63,1188520111","5,53766709057664E-017","2,10835927859489E-015","3,9434663516","4,2597986619","4,7967432272"
170575,GIMAP1,"GTPase, IMAP family member 1","0,9559078521","0,5985489522","5,4624870088","45,8255827208","7,43454513863874E-014","1,58946762476846E-012","4,0547797889","5,0106876411","5,6092365932"
170692,ADAMTS18,ADAM metallopeptidase with thrombospondin type 1 motif 18,"1,2982501379","-0,9264499815","5,4509881772","29,538500323","2,9389630129147E-010","3,14167610277984E-009","5,000196031","6,298446169","5,3719961875"
174,AFP,alpha fetoprotein,"-3,5215376412","-1,6138852722","4,3394983648","69,8529622717","4,64688669308617E-018","2,11148453661866E-016","9,0288842937","5,5073466526","3,8934613804"
1747,DLX3,distal-less homeobox 3,"-1,0729000867","0,7745305672","6,7981952795","24,3652195287","6,21000304767137E-009","5,16498807097097E-008","7,1632683519","6,0903682652","6,8648988323"
1789,DNMT3B,DNA methyltransferase 3 beta,"-1,0197814216","-1,0528991905","5,2031096469","196,7856178066","4,51435932733396E-031","3,27310678880961E-028","7,0529380461","6,0331566245","4,980257434"
1796,DOK1,docking protein 1,"0,4071924231","-0,2908144573","5,006506873","11,9759666368","2,94275367593243E-005","0,0001218306","4,8653155232","5,2725079464","4,9816934891"
18,ABAT,4-aminobutyrate aminotransferase,"-0,6842210692","0,5697254338","5,7380059913","13,423432662","9,8958426394627E-006","4,49042372396408E-005","5,9071659057","5,2229448365","5,7926702703"
1805,DPT,dermatopontin,"1,880480451","-0,681713783","5,7353913954","25,3310871209","3,4487872419471E-009","0,00000003","4,5278428128","6,4083232638","5,7266094808"
1820,ARID3A,AT-rich interaction domain 3A,"-0,5539401273","-0,4491506225","8,4393153518","30,6755657993","1,55053122686791E-010","1,74353733912672E-009","9,3409985286","8,7870584013","8,3379077787"
1827,RCAN1,regulator of calcineurin 1,"1,1150496438","0,6761636477","7,9545075636","60,0493960978","1,81006456802255E-016","6,36806682201352E-015","6,33094977","7,4459994138","8,1221630616"
1830,DSG3,desmoglein 3,"0,6278701258","-0,7894554904","4,1907566307","18,1684305934","3,39819401772841E-007","2,02821343735286E-006","4,2595155235","4,8873856493","4,0979301589"
1831,TSC22D3,TSC22 domain family member 3,"0,8298938428","0,5550070221","7,8809103945","22,8580243391","1,58341733910636E-008","1,21626289944439E-007","6,6290716581","7,4589655009","8,013972523"
1839,HBEGF,heparin binding EGF like growth factor,"0,8643810772","-0,4069648497","5,2289385878","18,8375665219","2,16104053263453E-007","1,34267928175162E-006","4,7525083084","5,6168893856","5,2099245359"
1880,GPR183,G protein-coupled receptor 183,"1,6229439368","-0,9978329066","6,2366360023","32,9570873626","4,43325459785143E-011","5,53774933885921E-010","5,538428717","7,1613726538","6,1635397473"
1906,EDN1,endothelin 1,"0,692401551","0,5891282599","6,3369248169","21,0592512304","4,98856311328972E-008","3,5086157097098E-007","5,1865836103","5,8789851613","6,4681134212"
1946,EFNA5,ephrin A5,"-0,3589056726","-0,6776881181","4,9681914684","80,7001045301","1,16613824539728E-019","7,36610658342618E-018","5,8772135244","5,5183078517","4,8406197336"
1959,EGR2,early growth response 2,"0,7598053654","-0,7850497005","5,3229357375","9,3144346178","0,0002373784","0,0008040874","5,2630950734","6,0229004388","5,2378507382"
196410,METTL7B,methyltransferase like 7B,"1,4645830573","-1,1281034655","6,133074128","30,8427079412","1,41267553037875E-010","1,59497475589682E-009","5,6942090782","7,1587921355","6,03068867"
196883,ADCY4,adenylate cyclase 4,"0,7343628581","0,9657848171","7,0858847495","55,1886794556","1,27609579358562E-015","3,77308039961592E-014","5,5794286642","6,3137915223","7,2795763393"
197,AHSG,alpha 2-HS glycoprotein,"-1,9661559228","-1,0896514776","4,5073154875","36,6276596793","6,41564698858609E-012","9,5099848161477E-011","7,2839170023","5,3177610795","4,2281096019"
1984,EIF5A,eukaryotic translation initiation factor 5A,"0,5009940624","-0,410394163","7,7208446752","6,7034546805","0,0020660409","0,0056030732","7,5913013931","8,0922954555","7,6819012925"
199,AIF1,allograft inflammatory factor 1,"1,0304599221","-0,8414196934","8,048108095","20,893647506","5,55406148303731E-008","3,86572014571514E-007","7,7793985778","8,8098584999","7,9684388065"
2001,ELF5,E74 like ETS transcription factor 5,"-0,417717597","-0,4740243433","4,7488999796","48,9879466353","1,79486181226185E-014","4,3441386910419E-013","5,5425197532","5,1248021562","4,6507778129"
200159,C1orf100,chromosome 1 open reading frame 100,"-0,2263823202","0,199225972","4,3440584662","7,2024707719","0,00135342","0,0038331576","4,3910172463","4,164634926","4,363860898"
200634,KRTCAP3,keratinocyte associated protein 3,"-0,4090725869","0,32436239","5,2520632729","10,1286073472","0,0001238374","0,0004462214","5,3668542476","4,9577816607","5,2821440507"
200845,KCTD6,potassium channel tetramerization domain containing 6,"0,3310675001","-0,3371985263","5,2013656703","13,034032161","1,32274479765394E-005","0,000058463","5,1712018657","5,5022693658","5,1650708395"
200894,ARL13B,ADP ribosylation factor like GTPase 13B,"0,4102701795","-0,7915772555","4,9903701616","59,5495192613","2,20278898723144E-016","7,58960932873377E-015","5,266905953","5,6771761325","4,885598877"
200958,MUC20,"mucin 20, cell surface associated","-1,9122914174","1,2132362084","6,703659759","8,4157706961","0,0004931465","0,0015510582","7,4948438857","5,5825524684","6,7957886767"
201799,TMEM154,transmembrane protein 154,"-0,7505878162","-0,3909139865","5,147208915","34,5978614568","1,84618393010913E-011","2,50300513971543E-010","6,1861331297","5,4355453135","5,044631327"
202333,CMYA5,cardiomyopathy associated 5,"-0,6269714532","0,3506376137","6,0256845103","5,1321126912","0,0080739905","0,0186587951","6,3246818905","5,6977104373","6,048348051"
203197,TMEM268,transmembrane protein 268,"0,4317898374","-0,5290675383","5,6138792131","19,049136973","1,87491360575091E-007","1,18163841701497E-006","5,6495348993","6,0813247367","5,5522571983"
2034,EPAS1,endothelial PAS domain protein 1,"0,4945009088","0,6215707198","11,6244476495","61,6536399776","9,70281914878649E-017","3,55613653022337E-015","10,6342007178","11,1287016266","11,7502723464"
205,AK4,adenylate kinase 4,"-1,1568525208","0,3140229568","5,5514283973","21,6132656506","3,49056075588631E-008","2,52641454709896E-007","6,3828028333","5,2259503125","5,5399732693"
205428,DIPK2A,divergent protein kinase domain 2A,"0,5963476622","-1,0913323002","5,8473819517","39,7172534565","1,35442729439388E-012","2,26316929472068E-011","6,1995586304","6,7959062926","5,7045739923"
2065,ERBB3,erb-b2 receptor tyrosine kinase 3,"-0,7743671171","0,3597829566","7,3078104582","6,6641762878","0,0021364089","0,0057760626","7,7386603121","6,9642931951","7,3240761517"
2081,ERN1,endoplasmic reticulum to nucleus signaling 1,"-0,5647852802","0,3246668504","6,4546197548","8,1231332485","0,0006276038","0,0019193984","6,7165629991","6,1517777188","6,4764445692"
2121,EVC,EvC ciliary complex subunit 1,"-0,5981337766","-0,1974219729","5,0754334186","30,0803854279","2,16407843013608E-010","2,36799028221452E-009","5,8075011843","5,2093674077","5,0119454349"
2123,EVI2A,ecotropic viral integration site 2A,"0,7928307595","-0,5389045377","5,3185852049","12,1920653638","2,49597595714087E-005","0,0001047769","5,0207185642","5,8135493237","5,274644786"
213,ALB,albumin,"-3,0728775959","-1,9675292847","4,3828310886","61,1593468907","1,17454670900473E-016","4,28593893202687E-015","8,9445464786","5,8716688826","3,904139598"
2132,EXT2,exostosin glycosyltransferase 2,"0,3883898411","0,355234722","7,9261558428","25,0714584249","0,000000004","3,46567337594778E-008","7,2600829601","7,6484728012","8,0037075232"
2146,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit,"-0,6206697567","-1,0371802663","5,4098102609","149,6695097958","2,54525057576621E-027","8,48891972029547E-025","6,8686090542","6,2479392975","5,2107590312"
2147,F2,"coagulation factor II, thrombin","-0,58534413","-0,3828017113","4,651685709","28,8657840804","4,31205140273007E-010","4,48582465327053E-009","5,5273649228","4,9420207928","4,5592190816"
2150,F2RL1,F2R like trypsin receptor 1,"-1,1652348186","-0,3830474426","5,1217127792","69,5596480822","5,15974090514873E-018","2,31300643371667E-016","6,5465615927","5,381326774","4,9982793314"
2162,F13A1,coagulation factor XIII A chain,"1,0870202424","-0,6221133762","9,3227163599","13,0596290365","1,29766607789884E-005","5,74867217461669E-005","8,8162457664","9,9032660088","9,2811526327"
217,ALDH2,aldehyde dehydrogenase 2 family member,"-0,529428247","-1,0671160613","6,1449874977","104,235234037","1,10565625372192E-022","1,26287148541553E-020","7,542557063","7,013128816","5,9460127547"
2170,FABP3,fatty acid binding protein 3,"-0,3940525223","-0,4171940449","4,8860583879","31,0090441165","1,28794024296147E-010","1,46253838575622E-009","5,6095377734","5,2154852511","4,7982912062"
220323,OAF,out at first homolog,"-0,5703751789","-0,5297654271","6,7498802539","27,9383605515","7,36122275607224E-010","7,27226011138985E-009","7,734838382","7,1644632031","6,634697776"
2207,FCER1G,Fc fragment of IgE receptor Ig,"0,9452957499","-0,7992898862","7,9543350266","12,3039593959","2,29261214137044E-005","9,69115337629747E-005","7,7308585544","8,6761543043","7,8768644181"
221061,FAM171A1,family with sequence similarity 171 member A1,"-1,4887242861","0,6130404092","6,1932319086","32,5539280134","5,51489170284524E-011","6,75726186896747E-010","7,0876036225","5,5988793363","6,2119197455"
221294,NT5DC1,5'-nucleotidase domain containing 1,"0,4314092363","-0,6828941738","5,9244209237","47,537522476","3,42223495109114E-014","7,82842113091849E-013","6,0896512859","6,5210605222","5,8381663485"
221302,ZUP1,zinc finger containing ubiquitin peptidase 1,"0,3684602606","-0,3446054515","5,5170085596","9,0268530334","0,000299505","0,0009888231","5,4576680921","5,8261283528","5,4815229013"
